Username,Tweet,Clean_Tweet,Sentiment_Score,Sentiment
user_8284,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_8517,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_8076,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_8175,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_8514,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9065,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7502,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_4677,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_4014,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_9680,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_7928,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_1912,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6337,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6518,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_8470,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4760,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_6361,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_5013,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_1273,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7667,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_6763,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_7369,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_9619,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_8211,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_7716,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_2428,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_4920,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_4536,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_7782,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_8282,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_2063,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7801,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_5993,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_2685,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_4669,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_1280,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6650,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_8278,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_8972,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_4113,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9177,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_1393,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_6109,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_6246,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_3769,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_7406,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9228,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_5094,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7139,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7597,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_8180,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_2824,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_8941,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_7564,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_4405,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_6548,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_4328,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_2365,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_6966,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_5995,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9138,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_4461,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_5061,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7775,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_7416,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_7457,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_1213,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_5913,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_3186,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_3046,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_5352,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_7526,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_1237,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9584,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_4909,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_6785,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_7075,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_9580,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6644,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7032,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_5794,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_6789,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_9604,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_7621,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_5696,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_3361,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9766,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9368,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9744,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_7112,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4099,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_6662,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9116,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6239,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8228,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_7214,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6951,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_8845,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_4623,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_4620,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_4943,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_6235,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_1661,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6874,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_4650,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_3122,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_4974,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_1263,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_2661,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_9201,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_6786,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_1248,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_1457,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9198,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_1590,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_4498,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_8462,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_6009,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8034,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_7705,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_3946,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_8649,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_7430,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_6650,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_7365,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_3226,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_8673,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_9786,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_8753,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_3519,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_4449,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_3038,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_5474,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_4539,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_8871,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7388,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_5238,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_7688,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_1886,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_4794,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_1133,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_2382,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_6606,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
