Date,Username,Tweet
2025-01-31,user_9974,Too expensive. I'll skip iPhone 16 this year.
2025-04-18,user_4949,Is it just me or is the iPhone 16 overheating?
2024-11-17,user_9451,Why did they remove the physical SIM slot in iPhone 16?
2025-04-27,user_8074,iPhone 16 Night Mode camera is unreal.
2025-02-28,user_4615,iPhone 16 is so fast it's scary.
2025-04-23,user_1960,Still deciding between iPhone 16 and Samsung S24.
2025-02-11,user_1328,Too expensive. I'll skip iPhone 16 this year.
2025-05-21,user_8952,Is it just me or is the iPhone 16 overheating?
2024-10-04,user_5407,Is it just me or is the iPhone 16 overheating?
2025-01-29,user_9296,Don't see much difference between iPhone 15 and 16.
2024-10-13,user_3728,Don't see much difference between iPhone 15 and 16.
2025-01-06,user_5093,iPhone 16 is a game-changer. Love the new features!
2024-12-16,user_8337,Still deciding between iPhone 16 and Samsung S24.
2025-05-18,user_9750,Why did they remove the physical SIM slot in iPhone 16?
2025-01-08,user_3356,Wish the iPhone 16 came in more colors.
2025-01-06,user_7728,The new A18 chip in iPhone 16 is blazing fast.
2025-04-17,user_6127,Is it just me or is the iPhone 16 overheating?
2024-10-23,user_6488,Dropped my iPhone 16 already. RIP screen.
2024-11-11,user_1588,Wish the iPhone 16 came in more colors.
2025-04-30,user_8129,Wish the iPhone 16 came in more colors.
2025-03-16,user_4351,Pre-ordered the iPhone 16 and can't wait!
2025-03-16,user_2092,The new A18 chip in iPhone 16 is blazing fast.
2024-09-05,user_4056,iPhone 16 is a game-changer. Love the new features!
2025-05-16,user_7627,Is it just me or is the iPhone 16 overheating?
2024-11-30,user_2681,Still deciding between iPhone 16 and Samsung S24.
2025-05-29,user_7023,Dropped my iPhone 16 already. RIP screen.
2025-04-14,user_5884,iPhone 16 is a game-changer. Love the new features!
2024-10-11,user_6510,The speakers on iPhone 16 are really loud!
2024-11-11,user_4134,iPhone 16 Night Mode camera is unreal.
2025-05-28,user_6003,Is it just me or is the iPhone 16 overheating?
2024-11-06,user_3312,iPhone 16 is a game-changer. Love the new features!
2025-01-29,user_3171,The new A18 chip in iPhone 16 is blazing fast.
2025-04-23,user_4530,Battery drains faster than expected on iPhone 16.
2025-01-18,user_7906,Upgraded to iPhone 16 from 13. Totally worth it.
2025-05-19,user_8753,Just unboxed my iPhone 16. It's beautiful!
2025-04-08,user_8780,Wish the iPhone 16 came in more colors.
2025-03-22,user_5009,Not a fan of the new button layout on iPhone 16.
2024-10-01,user_5488,Battery drains faster than expected on iPhone 16.
2025-01-13,user_3747,Not a fan of the new button layout on iPhone 16.
2025-03-12,user_5335,Too expensive. I'll skip iPhone 16 this year.
2025-04-25,user_1953,Pre-ordered the iPhone 16 and can't wait!
2024-11-25,user_4865,Just unboxed my iPhone 16. It's beautiful!
2024-10-24,user_2623,iPhone 16 is so fast it's scary.
2024-11-22,user_1627,Dynamic Island feels more useful now on iPhone 16.
2025-05-20,user_5158,iPhone 16 Pro Max is massive but amazing!
2025-01-29,user_4753,Still deciding between iPhone 16 and Samsung S24.
2025-02-01,user_1710,Just unboxed my iPhone 16. It's beautiful!
2024-09-18,user_1630,Not a fan of the new button layout on iPhone 16.
2025-01-18,user_9850,Just unboxed my iPhone 16. It's beautiful!
2025-05-16,user_2002,The new A18 chip in iPhone 16 is blazing fast.
2025-01-04,user_3277,Don't see much difference between iPhone 15 and 16.
2025-04-13,user_3693,Dropped my iPhone 16 already. RIP screen.
2025-05-03,user_5377,Why did they remove the physical SIM slot in iPhone 16?
2025-05-24,user_3405,iPhone 16 Night Mode camera is unreal.
2024-09-21,user_9299,The new A18 chip in iPhone 16 is blazing fast.
2025-05-22,user_4752,iPhone 16 Pro Max is massive but amazing!
2024-10-28,user_2312,Wish the iPhone 16 came in more colors.
2024-11-05,user_2296,Face ID works even in the dark. Impressed with iPhone 16!
2024-10-26,user_3138,Don't see much difference between iPhone 15 and 16.
2024-12-07,user_5190,iPhone 16 is so fast it's scary.
2025-04-11,user_7399,Don't see much difference between iPhone 15 and 16.
2025-05-19,user_5571,Still deciding between iPhone 16 and Samsung S24.
2024-12-07,user_5433,Dropped my iPhone 16 already. RIP screen.
2025-05-19,user_4392,Upgraded to iPhone 16 from 13. Totally worth it.
2025-03-06,user_4987,Wish the iPhone 16 came in more colors.
2024-10-29,user_8339,Battery drains faster than expected on iPhone 16.
2024-11-22,user_1482,Just unboxed my iPhone 16. It's beautiful!
2025-04-04,user_4979,Too expensive. I'll skip iPhone 16 this year.
2025-05-06,user_5678,Not a fan of the new button layout on iPhone 16.
2025-04-19,user_3817,iPhone 16 Night Mode camera is unreal.
2024-11-20,user_5752,Face ID works even in the dark. Impressed with iPhone 16!
2024-12-23,user_1024,Wish the iPhone 16 came in more colors.
2025-04-11,user_1174,Not a fan of the new button layout on iPhone 16.
2024-09-03,user_8077,Just unboxed my iPhone 16. It's beautiful!
2024-12-13,user_4106,Battery drains faster than expected on iPhone 16.
2024-09-16,user_3245,Battery drains faster than expected on iPhone 16.
2025-03-31,user_8850,The speakers on iPhone 16 are really loud!
2024-09-06,user_8730,iPhone 16 is a game-changer. Love the new features!
2024-12-06,user_8306,Don't see much difference between iPhone 15 and 16.
2025-05-08,user_3044,The new A18 chip in iPhone 16 is blazing fast.
2025-05-10,user_4369,Upgraded to iPhone 16 from 13. Totally worth it.
2025-05-24,user_8592,Pre-ordered the iPhone 16 and can't wait!
2025-01-24,user_9699,Dynamic Island feels more useful now on iPhone 16.
2025-02-10,user_9605,Pre-ordered the iPhone 16 and can't wait!
2025-02-20,user_4211,Just unboxed my iPhone 16. It's beautiful!
2025-01-27,user_5417,Pre-ordered the iPhone 16 and can't wait!
2025-01-12,user_1229,Dynamic Island feels more useful now on iPhone 16.
2025-01-04,user_9837,Don't see much difference between iPhone 15 and 16.
2025-05-25,user_4225,The new A18 chip in iPhone 16 is blazing fast.
2024-10-13,user_1955,Dynamic Island feels more useful now on iPhone 16.
2025-04-08,user_6415,Pre-ordered the iPhone 16 and can't wait!
2025-04-19,user_2249,Is it just me or is the iPhone 16 overheating?
2024-12-20,user_6560,Why did they remove the physical SIM slot in iPhone 16?
2025-03-23,user_9471,iPhone 16 Pro Max is massive but amazing!
2025-04-21,user_7253,iPhone 16 Night Mode camera is unreal.
2025-04-15,user_8484,iPhone 16 is so fast it's scary.
2024-09-18,user_5218,Dropped my iPhone 16 already. RIP screen.
2025-04-11,user_2275,Don't see much difference between iPhone 15 and 16.
2025-01-16,user_5550,iPhone 16 is a game-changer. Love the new features!
2024-09-07,user_7760,Wish the iPhone 16 came in more colors.
2024-12-13,user_1951,The new A18 chip in iPhone 16 is blazing fast.
2025-04-12,user_9192,Still deciding between iPhone 16 and Samsung S24.
2025-04-09,user_7280,Dynamic Island feels more useful now on iPhone 16.
2025-04-26,user_3581,Upgraded to iPhone 16 from 13. Totally worth it.
2024-10-25,user_9554,iPhone 16 Pro Max is massive but amazing!
2025-05-27,user_8633,Still deciding between iPhone 16 and Samsung S24.
2024-12-20,user_1758,Dropped my iPhone 16 already. RIP screen.
2024-10-08,user_5475,Is it just me or is the iPhone 16 overheating?
2024-12-21,user_2355,Too expensive. I'll skip iPhone 16 this year.
2025-05-02,user_4875,Upgraded to iPhone 16 from 13. Totally worth it.
2024-09-27,user_8258,iPhone 16 is a game-changer. Love the new features!
2025-04-24,user_6072,iPhone 16 Night Mode camera is unreal.
2024-12-14,user_7405,iPhone 16 Pro Max is massive but amazing!
2024-11-17,user_3160,Don't see much difference between iPhone 15 and 16.
2024-12-23,user_9397,Battery drains faster than expected on iPhone 16.
2024-09-14,user_7861,The speakers on iPhone 16 are really loud!
2025-03-03,user_4191,iPhone 16 is so fast it's scary.
2024-10-21,user_9468,iPhone 16 is so fast it's scary.
2025-04-29,user_5724,Too expensive. I'll skip iPhone 16 this year.
2024-10-13,user_9304,Just unboxed my iPhone 16. It's beautiful!
2025-04-09,user_4149,iPhone 16 Night Mode camera is unreal.
2025-03-19,user_4095,Pre-ordered the iPhone 16 and can't wait!
2024-12-26,user_9421,iPhone 16 is a game-changer. Love the new features!
2025-02-24,user_1431,Just unboxed my iPhone 16. It's beautiful!
2025-05-19,user_4208,iPhone 16 is a game-changer. Love the new features!
2024-11-02,user_9448,iPhone 16 Pro Max is massive but amazing!
2024-11-14,user_2372,Face ID works even in the dark. Impressed with iPhone 16!
2025-03-24,user_7853,Battery drains faster than expected on iPhone 16.
2024-11-22,user_6863,The new A18 chip in iPhone 16 is blazing fast.
2025-03-24,user_6786,The speakers on iPhone 16 are really loud!
2025-03-26,user_2573,Wish the iPhone 16 came in more colors.
2024-11-30,user_8587,Just unboxed my iPhone 16. It's beautiful!
2024-09-21,user_9788,iPhone 16 Night Mode camera is unreal.
2025-05-13,user_6502,The new A18 chip in iPhone 16 is blazing fast.
2025-05-02,user_7927,Is it just me or is the iPhone 16 overheating?
2024-12-24,user_2562,Not a fan of the new button layout on iPhone 16.
2025-01-27,user_6466,The speakers on iPhone 16 are really loud!
2025-01-09,user_5740,The speakers on iPhone 16 are really loud!
2024-09-22,user_4919,Battery drains faster than expected on iPhone 16.
2025-03-11,user_6146,iPhone 16 Night Mode camera is unreal.
2025-03-17,user_7361,Still deciding between iPhone 16 and Samsung S24.
2024-09-12,user_3451,Face ID works even in the dark. Impressed with iPhone 16!
2024-09-02,user_4228,Why did they remove the physical SIM slot in iPhone 16?
2025-05-15,user_1228,Why did they remove the physical SIM slot in iPhone 16?
2025-05-23,user_3011,Too expensive. I'll skip iPhone 16 this year.
2024-09-03,user_8035,Wish the iPhone 16 came in more colors.
2025-02-25,user_2688,Battery drains faster than expected on iPhone 16.
2025-02-02,user_1999,Face ID works even in the dark. Impressed with iPhone 16!
2024-09-01,user_6873,Wish the iPhone 16 came in more colors.
2024-09-06,user_2598,Just unboxed my iPhone 16. It's beautiful!
2025-03-20,user_6122,iPhone 16 is a game-changer. Love the new features!
2025-04-03,user_7149,Not a fan of the new button layout on iPhone 16.
2024-10-21,user_8932,iPhone 16 Pro Max is massive but amazing!
2025-02-16,user_8032,The new A18 chip in iPhone 16 is blazing fast.
2025-02-18,user_5000,Don't see much difference between iPhone 15 and 16.
2024-12-19,user_2338,The new A18 chip in iPhone 16 is blazing fast.
2024-12-09,user_3845,Too expensive. I'll skip iPhone 16 this year.
2025-03-29,user_6359,Don't see much difference between iPhone 15 and 16.
2025-01-27,user_6951,Still deciding between iPhone 16 and Samsung S24.
2024-10-18,user_2161,Don't see much difference between iPhone 15 and 16.
2025-02-24,user_5060,Still deciding between iPhone 16 and Samsung S24.
2025-01-31,user_6897,The new A18 chip in iPhone 16 is blazing fast.
2025-03-14,user_5019,Dropped my iPhone 16 already. RIP screen.
2025-03-15,user_8920,iPhone 16 is a game-changer. Love the new features!
2024-10-26,user_5706,Upgraded to iPhone 16 from 13. Totally worth it.
2025-03-09,user_4577,Not a fan of the new button layout on iPhone 16.
2025-05-29,user_9179,iPhone 16 Pro Max is massive but amazing!
2025-03-16,user_8334,iPhone 16 Night Mode camera is unreal.
2025-01-18,user_9174,Upgraded to iPhone 16 from 13. Totally worth it.
2024-09-11,user_3670,Not a fan of the new button layout on iPhone 16.
2024-12-05,user_9246,Not a fan of the new button layout on iPhone 16.
2025-03-08,user_1585,Dynamic Island feels more useful now on iPhone 16.
2024-10-10,user_9851,Dropped my iPhone 16 already. RIP screen.
2024-12-22,user_1436,iPhone 16 Night Mode camera is unreal.
2025-01-29,user_4158,Just unboxed my iPhone 16. It's beautiful!
2025-05-02,user_4296,iPhone 16 Night Mode camera is unreal.
2025-05-04,user_4415,iPhone 16 Pro Max is massive but amazing!
2024-12-15,user_6794,Pre-ordered the iPhone 16 and can't wait!
2024-10-29,user_2189,Dynamic Island feels more useful now on iPhone 16.
2024-11-01,user_2402,iPhone 16 is so fast it's scary.
2025-02-20,user_3009,Too expensive. I'll skip iPhone 16 this year.
2024-10-12,user_2680,iPhone 16 Pro Max is massive but amazing!
2025-01-25,user_3359,iPhone 16 Night Mode camera is unreal.
2025-01-07,user_8504,The new A18 chip in iPhone 16 is blazing fast.
2025-03-12,user_9754,Not a fan of the new button layout on iPhone 16.
2025-01-09,user_1373,Too expensive. I'll skip iPhone 16 this year.
2025-01-14,user_2513,Still deciding between iPhone 16 and Samsung S24.
2025-03-04,user_9978,Why did they remove the physical SIM slot in iPhone 16?
2024-12-30,user_2465,Pre-ordered the iPhone 16 and can't wait!
2025-05-12,user_8047,The new A18 chip in iPhone 16 is blazing fast.
2025-03-09,user_5870,The new A18 chip in iPhone 16 is blazing fast.
2024-12-01,user_3904,The speakers on iPhone 16 are really loud!
2025-05-13,user_5548,iPhone 16 Night Mode camera is unreal.
2024-12-25,user_8865,Dynamic Island feels more useful now on iPhone 16.
2025-05-19,user_1732,Don't see much difference between iPhone 15 and 16.
2024-10-04,user_7666,iPhone 16 Pro Max is massive but amazing!
2025-02-08,user_4469,Too expensive. I'll skip iPhone 16 this year.
2024-10-02,user_1524,Don't see much difference between iPhone 15 and 16.
2025-03-18,user_1193,iPhone 16 Night Mode camera is unreal.
2024-11-19,user_6579,iPhone 16 is a game-changer. Love the new features!
2025-02-20,user_3299,Face ID works even in the dark. Impressed with iPhone 16!
2024-11-04,user_4928,Dynamic Island feels more useful now on iPhone 16.
2025-01-08,user_8804,Wish the iPhone 16 came in more colors.
2024-12-23,user_8074,iPhone 16 Pro Max is massive but amazing!
2024-10-01,user_8522,iPhone 16 is so fast it's scary.
2024-12-09,user_3930,iPhone 16 Pro Max is massive but amazing!
2025-04-13,user_1380,The speakers on iPhone 16 are really loud!
2025-03-01,user_1228,Still deciding between iPhone 16 and Samsung S24.
2024-09-22,user_6424,iPhone 16 is a game-changer. Love the new features!
2025-03-03,user_3472,Upgraded to iPhone 16 from 13. Totally worth it.
2024-10-15,user_7296,Dynamic Island feels more useful now on iPhone 16.
2025-04-24,user_8665,The speakers on iPhone 16 are really loud!
2025-01-30,user_6330,Is it just me or is the iPhone 16 overheating?
2025-02-03,user_1787,iPhone 16 Pro Max is massive but amazing!
2024-12-31,user_3569,iPhone 16 Pro Max is massive but amazing!
2024-12-29,user_1910,Dropped my iPhone 16 already. RIP screen.
2024-10-08,user_9130,Battery drains faster than expected on iPhone 16.
2024-10-30,user_8781,Pre-ordered the iPhone 16 and can't wait!
2025-02-16,user_8052,Not a fan of the new button layout on iPhone 16.
2025-01-06,user_8644,Dropped my iPhone 16 already. RIP screen.
2024-12-27,user_3452,Dropped my iPhone 16 already. RIP screen.
2025-04-21,user_2699,Just unboxed my iPhone 16. It's beautiful!
2024-12-05,user_5163,Battery drains faster than expected on iPhone 16.
2024-12-11,user_8761,Dropped my iPhone 16 already. RIP screen.
2024-10-18,user_6020,Too expensive. I'll skip iPhone 16 this year.
2025-04-30,user_3812,Don't see much difference between iPhone 15 and 16.
2025-05-05,user_5839,Dynamic Island feels more useful now on iPhone 16.
2025-03-08,user_2965,iPhone 16 is a game-changer. Love the new features!
2024-10-22,user_7963,Just unboxed my iPhone 16. It's beautiful!
2024-11-02,user_2287,iPhone 16 is a game-changer. Love the new features!
2025-04-11,user_5496,The speakers on iPhone 16 are really loud!
2025-05-11,user_2210,Still deciding between iPhone 16 and Samsung S24.
2025-03-14,user_1856,Dynamic Island feels more useful now on iPhone 16.
2024-10-07,user_1971,Battery drains faster than expected on iPhone 16.
2025-01-13,user_7673,Why did they remove the physical SIM slot in iPhone 16?
2025-04-09,user_7940,iPhone 16 Night Mode camera is unreal.
2024-10-24,user_4574,Pre-ordered the iPhone 16 and can't wait!
2024-12-28,user_6065,The new A18 chip in iPhone 16 is blazing fast.
2025-03-14,user_1960,Dropped my iPhone 16 already. RIP screen.
2025-05-19,user_1414,Pre-ordered the iPhone 16 and can't wait!
2025-02-20,user_6619,Battery drains faster than expected on iPhone 16.
2025-03-16,user_2349,Pre-ordered the iPhone 16 and can't wait!
2025-03-26,user_2645,iPhone 16 Pro Max is massive but amazing!
